"order_id";"order_date";"customer_id";"product_id";"warehouse_id";"supplier_id";"quantity_ordered";"unit_price";"unit_cost";"sales_amount";"cost_amount";"profit";"order_status";"shipping_days";"delivery_date";"order_date_clean";"delivery_date_clean";"rn";"missing_delivery_date_flag"
"ORD009295";"05/12/2023";"C01540";"P0119";"W032";"";435;21139.7;16683.92;9195769.5;7257505.2;1938264.3;"Delayed";"37";"2024-01-11";"2023-12-05";"2024-01-11";1;"No"
"ORD009296";"02-05-2025";"C00958";"P0299";"W029";"S0074";249;5972.29;3848.62;1487100.21;958306.38;528793.83;"Returned";"3";"";"2025-05-02";"";1;"Yes"
"ORD009297";"2023-06-02";"C02131";"P0339";"W033";"";309;4502.42;3033.46;1391247.78;937339.14;453908.64;"Completed";"2";"04/06/2023";"2023-06-02";"2023-06-04";1;"No"
"ORD009298";"2025-08-08";"C01856";"P0043";"W047";"S0070";33;10890.25;8807.06;359378.25;290632.98;68745.27;"Cancelled";"1";"09/08/2025";"2025-08-08";"2025-08-09";1;"No"
"ORD009299";"19-06-2025";"C00159";"P0199";"W014";"S0128";402;41816.61;29771.94;16810277.22;11968319.88;4841957.34;"Cancelled";"5";"2025-06-24";"2025-06-19";"2025-06-24";1;"No"
"ORD009300";"28/09/2023";"";"P0010";"W047";"S0141";112;1836.68;1107.24;205708.16;124010.88;81697.28;"Completed";"2";"2023-09-30";"2023-09-28";"2023-09-30";1;"No"
"ORD009301";"14-05-2025";"C02052";"P0483";"W031";"S0021";465;13276.15;11553.71;6173409.75;5372475.15;800934.6;"Cancelled";"1";"15-05-2025";"2025-05-14";"2025-05-15";1;"No"
"ORD009302";"01-12-2023";"C02234";"P0163";"W043";"S0036";205;33992.65;31538.64;6968493.25;6465421.2;503072.05;"Cancelled";"148";"27-04-2024";"2023-12-01";"2024-04-27";1;"No"
"ORD009303";"2025-08-02";"C02498";"P0388";"W023";"S0147";434;23784.19;17840.4;10322338.46;7742733.6;2579604.86;"Delayed";"27";"29/08/2025";"2025-08-02";"2025-08-29";1;"No"
"ORD009304";"23/07/2024";"C01535";"P0375";"W001";"S0026";441;33623.48;30030.53;14827954.68;13243463.73;1584490.95;"Returned";"";"27/07/2024";"2024-07-23";"2024-07-27";1;"No"
"ORD009305";"14/08/2024";"C00105";"P0406";"W008";"S0133";346;1952.18;1191.46;675454.28;412245.16;263209.12;"Completed";"4";"18/08/2024";"2024-08-14";"2024-08-18";1;"No"
"ORD009306";"2023-07-17";"C01915";"P0291";"W026";"";453;37997.49;30175.32;17212862.97;13669419.96;3543443.01;"Returned";"4";"2023-07-21";"2023-07-17";"2023-07-21";1;"No"
"ORD009307";"2024-06-15";"C02740";"P0371";"W029";"S0003";298;38387.87;28237.5;11439585.26;8414775.0;3024810.26;"Returned";"2";"";"2024-06-15";"";1;"Yes"
"ORD009308";"08/12/2023";"C02271";"P0155";"W032";"S0143";159;31043.33;17370.55;4935889.47;2761917.45;2173972.02;"Completed";"";"09/12/2023";"2023-12-08";"2023-12-09";1;"No"
"ORD009309";"2023-03-03";"C00211";"P0364";"W020";"S0021";95;2026.52;1527.08;192519.4;145072.6;47446.8;"Completed";"1";"04/03/2023";"2023-03-03";"2023-03-04";1;"No"
"ORD009310";"2023-07-19";"C02372";"P0104";"W001";"S0125";47;33523.65;22809.1;1575611.55;1072027.7;503583.85;"Returned";"5";"2023-07-24";"2023-07-19";"2023-07-24";1;"No"
"ORD009311";"2025-01-20";"C02567";"P0456";"W038";"";242;49434.88;44662.35;11963240.96;10808288.7;1154952.26;"Cancelled";"3";"23-01-2025";"2025-01-20";"2025-01-23";1;"No"
"ORD009312";"21/01/2024";"C02160";"P0394";"W001";"S0116";253;47752.71;40285.52;12081435.63;10192236.56;1889199.07;"Completed";"1";"22-01-2024";"2024-01-21";"2024-01-22";1;"No"
"ORD009313";"30/06/2025";"C02399";"P0457";"W030";"S0146";38;16981.96;15611.16;645314.48;593224.08;52090.4;"Returned";"6";"06-07-2025";"2025-06-30";"2025-07-06";1;"No"
"ORD009314";"2024-08-01";"C00236";"P0047";"W006";"S0062";355;9393.37;7452.71;3334646.35;2645712.05;688934.3;"Completed";"4";"";"2024-08-01";"";1;"Yes"
"ORD009315";"05/12/2024";"C02453";"P0323";"W047";"S0027";215;14640.24;11899.2;3147651.6;2558328.0;589323.6;"Delayed";"256";"2025-08-18";"2024-12-05";"2025-08-18";1;"No"
"ORD009316";"2025-11-01";"";"P0154";"W024";"S0126";314;3633.0;3369.87;1140762.0;1058139.18;82622.82;"Returned";"3";"04/11/2025";"2025-11-01";"2025-11-04";1;"No"
"ORD009317";"23-02-2024";"C01084";"P0005";"W030";"S0069";61;31407.51;27490.37;1915858.11;1676912.57;238945.54;"Returned";"";"2024-02-24";"2024-02-23";"2024-02-24";1;"No"
"ORD009318";"24-10-2023";"C02425";"P0432";"W016";"S0037";469;43818.79;27594.47;20551012.51;12941806.43;7609206.08;"Completed";"3";"27-10-2023";"2023-10-24";"2023-10-27";1;"No"
"ORD009319";"2024-10-14";"C01748";"P0082";"W023";"S0139";355;23598.44;19194.29;8377446.2;6813972.95;1563473.25;"Completed";"6";"20/10/2024";"2024-10-14";"2024-10-20";1;"No"
"ORD009320";"14/08/2023";"C02580";"P0413";"W003";"S0086";64;45877.36;32480.5;2936151.04;2078752.0;857399.04;"Delayed";"15";"";"2023-08-14";"";1;"Yes"
"ORD009321";"01/11/2024";"C00338";"P0431";"W030";"S0134";205;8910.26;5535.56;1826603.3;1134789.8;691813.5;"Completed";"";"15/05/2025";"2024-11-01";"2025-05-15";1;"No"
"ORD009322";"16/11/2024";"C02369";"P0379";"W032";"S0144";105;28809.88;27035.99;3025037.4;2838778.95;186258.45;"Completed";"4";"20-11-2024";"2024-11-16";"2024-11-20";1;"No"
"ORD009323";"08-11-2023";"C01934";"P0357";"W032";"S0018";98;12335.38;7848.78;1208867.24;769180.44;439686.8;"Completed";"1";"09/11/2023";"2023-11-08";"2023-11-09";1;"No"
"ORD009324";"04/12/2024";"C01201";"P0273";"W020";"S0080";75;35602.76;22529.36;2670207.0;1689702.0;980505.0;"Completed";"3";"";"2024-12-04";"";1;"Yes"
"ORD009325";"2025-08-17";"C02227";"P0107";"W006";"S0002";137;699.43;464.44;95821.91;63628.28;32193.63;"Completed";"3";"20-08-2025";"2025-08-17";"2025-08-20";1;"No"
"ORD009326";"13/05/2023";"C01184";"P0457";"W026";"S0068";41;13716.44;11945.08;562374.04;489748.28;72625.76;"Cancelled";"";"2023-05-15";"2023-05-13";"2023-05-15";1;"No"
"ORD009327";"2025-10-14";"C02033";"P0483";"W038";"S0078";153;8254.58;7073.62;1262950.74;1082263.86;180686.88;"Completed";"4";"18/10/2025";"2025-10-14";"2025-10-18";1;"No"
"ORD009328";"16-09-2024";"C00736";"P0069";"W048";"S0031";115;3577.14;3064.85;411371.1;352457.75;58913.35;"Delayed";"15";"01/10/2024";"2024-09-16";"2024-10-01";1;"No"
"ORD009329";"2024-10-08";"C02062";"P0022";"W029";"S0120";175;25297.51;19604.96;4427064.25;3430868.0;996196.25;"Delayed";"22";"2024-10-30";"2024-10-08";"2024-10-30";1;"No"
"ORD009330";"24/02/2026";"C00174";"P0280";"W023";"S0132";403;39445.11;23912.28;15896379.33;9636648.84;6259730.49;"Completed";"6";"25/05/2025";"2026-02-24";"2025-05-25";1;"No"
"ORD009331";"2025-12-04";"C02204";"P0177";"W048";"S0054";195;49367.99;34163.9;9626758.05;6661960.5;2964797.55;"Completed";"1";"05-12-2025";"2025-12-04";"2025-12-05";1;"No"
"ORD009332";"06-02-2024";"C00468";"P0011";"W042";"S0131";176;46845.47;35693.47;8244802.72;6282050.72;1962752.0;"Completed";"5";"11/02/2024";"2024-02-06";"2024-02-11";1;"No"
"ORD009333";"2025-02-18";"C00739";"P0137";"W011";"S0018";322;41570.77;30492.19;13385787.94;9818485.18;3567302.76;"Completed";"1";"19/02/2025";"2025-02-18";"2025-02-19";1;"No"
"ORD009334";"26/11/2024";"C00320";"P0294";"W024";"S0122";242;32246.19;21209.81;7803577.98;5132774.02;2670803.96;"Completed";"2";"28-11-2024";"2024-11-26";"2024-11-28";1;"No"
"ORD009335";"09-04-2023";"C02094";"P0189";"W031";"S0099";275;1386.78;1094.08;381364.5;300872.0;80492.5;"Completed";"6";"15/04/2023";"2023-04-09";"2023-04-15";1;"No"
"ORD009336";"2024-03-14";"C02097";"P0044";"W030";"S0058";236;28952.95;18648.88;6832896.2;4401135.68;2431760.52;"Completed";"7";"21/03/2024";"2024-03-14";"2024-03-21";1;"No"
"ORD009337";"16-04-2024";"C00210";"P0165";"W016";"S0135";9;19265.77;11349.71;173391.93;102147.39;71244.54;"Completed";"3";"19-04-2024";"2024-04-16";"2024-04-19";1;"No"
"ORD009338";"28-12-2024";"C01873";"P0375";"W030";"S0027";93;22523.94;12587.75;2094726.42;1170660.75;924065.67;"Delayed";"20";"17-01-2025";"2024-12-28";"2025-01-17";1;"No"
"ORD009339";"23-09-2024";"C02007";"P0035";"W030";"S0078";462;42308.11;39659.71;19546346.82;18322786.02;1223560.8;"Cancelled";"3";"2024-09-26";"2024-09-23";"2024-09-26";1;"No"
"ORD009340";"2024-04-29";"C02007";"P0285";"W032";"S0080";430;24279.58;22002.33;10440219.4;9461001.9;979217.5;"Completed";"5";"04-05-2024";"2024-04-29";"2024-05-04";1;"No"
"ORD009341";"2024-06-29";"C01338";"P0346";"W023";"S0124";165;25684.6;20755.32;4237959.0;3424627.8;813331.2;"Returned";"3";"";"2024-06-29";"";1;"Yes"
"ORD009342";"13/05/2024";"C01629";"P0448";"W036";"S0102";489;18881.29;13946.31;9232950.81;6819745.59;2413205.22;"Completed";"";"19/05/2024";"2024-05-13";"2024-05-19";1;"No"
"ORD009343";"15/11/2025";"C00798";"P0006";"W038";"S0122";363;12444.18;10765.8;4517237.34;3907985.4;609251.94;"Delayed";"30";"15/12/2025";"2025-11-15";"2025-12-15";1;"No"
"ORD009344";"15-08-2024";"C01557";"P0057";"W048";"S0089";11;12491.2;7805.94;137403.2;85865.34;51537.86;"Returned";"3";"2024-08-18";"2024-08-15";"2024-08-18";1;"No"
"ORD009345";"28-11-2024";"";"P0085";"W029";"S0103";309;10760.17;6983.74;3324892.53;2157975.66;1166916.87;"Completed";"7";"05/12/2024";"2024-11-28";"2024-12-05";1;"No"
"ORD009346";"2024-10-08";"C02925";"P0172";"W032";"S0097";122;8589.44;7118.0;1047911.68;868396.0;179515.68;"Completed";"249";"2025-06-14";"2024-10-08";"2025-06-14";1;"No"
"ORD009347";"2023-05-25";"C02738";"P0298";"W040";"S0147";254;15078.79;11269.21;3830012.66;2862379.34;967633.32;"Completed";"3";"";"2023-05-25";"";1;"Yes"
"ORD009348";"24/01/2023";"C01951";"P0159";"W028";"S0150";377;25866.92;19925.24;9751828.84;7511815.48;2240013.36;"Completed";"4";"2023-01-28";"2023-01-24";"2023-01-28";1;"No"
"ORD009349";"22-06-2024";"C02697";"P0446";"W032";"S0015";234;11791.24;7992.58;2759150.16;1870263.72;888886.44;"Completed";"2";"";"2024-06-22";"";1;"Yes"
"ORD009350";"26-04-2025";"C02015";"P0469";"W019";"S0029";479;34203.72;30167.16;16383581.88;14450069.64;1933512.24;"Completed";"4";"2025-04-30";"2025-04-26";"2025-04-30";1;"No"
"ORD009351";"2025-04-25";"C00177";"P0411";"W030";"S0006";409;6284.18;3475.67;2570229.62;1421549.03;1148680.59;"Cancelled";"1";"2025-04-26";"2025-04-25";"2025-04-26";1;"No"
"ORD009352";"05-04-2025";"C02812";"P0006";"W038";"S0117";49;48443.23;40578.72;2373718.27;1988357.28;385360.99;"Completed";"6";"11/04/2025";"2025-04-05";"2025-04-11";1;"No"
"ORD009353";"28/07/2025";"C00322";"P0103";"W016";"S0023";381;14519.11;10930.52;5531780.91;4164528.12;1367252.79;"Returned";"5";"02-08-2025";"2025-07-28";"2025-08-02";1;"No"
"ORD009354";"2025-07-21";"C01193";"P0229";"W025";"";168;43564.71;31146.25;7318871.28;5232570.0;2086301.28;"Completed";"4";"2025-07-25";"2025-07-21";"2025-07-25";1;"No"
"ORD009355";"22/03/2023";"";"P0394";"W022";"S0001";26;1303.69;1130.86;33895.94;29402.36;4493.58;"Returned";"7";"2023-03-29";"2023-03-22";"2023-03-29";1;"No"
"ORD009356";"14/09/2024";"C01775";"P0129";"W041";"S0081";318;14718.72;9339.1;4680552.96;2969833.8;1710719.16;"Completed";"7";"21-09-2024";"2024-09-14";"2024-09-21";1;"No"
"ORD009357";"04/01/2024";"C00352";"P0207";"W014";"";439;3648.01;2410.09;1601476.39;1058029.51;543446.88;"Completed";"6";"2024-01-10";"2024-01-04";"2024-01-10";1;"No"
"ORD009358";"22-09-2024";"C00231";"P0209";"W027";"S0026";432;45924.36;28907.18;19839323.52;12487901.76;7351421.76;"Delayed";"31";"23-10-2024";"2024-09-22";"2024-10-23";1;"No"
"ORD009359";"26-07-2025";"C00103";"P0199";"W019";"S0044";121;6376.34;5007.21;771537.14;605872.41;165664.73;"Completed";"5";"";"2025-07-26";"";1;"Yes"
"ORD009360";"2025-01-03";"C02717";"P0059";"W029";"";171;47678.74;45040.95;8153064.54;7702002.45;451062.09;"Completed";"171";"";"2025-01-03";"";1;"Yes"
"ORD009361";"05-07-2024";"C01899";"P0054";"W015";"S0032";20;17741.33;14038.18;354826.6;280763.6;74063.0;"Returned";"";"";"2024-07-05";"";1;"Yes"
"ORD009362";"20/07/2024";"C01841";"P0352";"W035";"S0018";92;44998.3;32215.2;4139843.6;2963798.4;1176045.2;"Completed";"1";"21/07/2024";"2024-07-20";"2024-07-21";1;"No"
"ORD009363";"14/07/2024";"C00407";"P0199";"W010";"S0071";481;35531.26;27979.96;17090536.06;13458360.76;3632175.3;"Completed";"7";"21-07-2024";"2024-07-14";"2024-07-21";1;"No"
"ORD009364";"31-07-2024";"C00556";"P0389";"W025";"S0144";120;11442.64;6855.36;1373116.8;822643.2;550473.6;"Completed";"5";"05-08-2024";"2024-07-31";"2024-08-05";1;"No"
"ORD009365";"01/10/2024";"C00366";"P0019";"W006";"";160;25074.75;14887.91;4011960.0;2382065.6;1629894.4;"Completed";"6";"2024-10-07";"2024-10-01";"2024-10-07";1;"No"
"ORD009366";"2025-01-15";"C00407";"P0046";"W005";"S0048";295;15445.65;10784.07;4556466.75;3181300.65;1375166.1;"Completed";"4";"19/01/2025";"2025-01-15";"2025-01-19";1;"No"
"ORD009367";"06-01-2023";"C01296";"P0267";"W028";"";126;32879.01;27291.99;4142755.26;3438790.74;703964.52;"Completed";"3";"09-01-2023";"2023-01-06";"2023-01-09";1;"No"
"ORD009368";"22-06-2025";"C00834";"P0490";"W038";"S0091";497;11706.91;9978.38;5818334.27;4959254.86;859079.41;"Completed";"5";"27-06-2025";"2025-06-22";"2025-06-27";1;"No"
"ORD009369";"2025-09-06";"C01108";"P0245";"W030";"S0073";117;2960.4;2581.0;346366.8;301977.0;44389.8;"Completed";"6";"";"2025-09-06";"";1;"Yes"
"ORD009371";"30-09-2025";"C02178";"P0216";"W010";"S0045";397;40389.49;25898.74;16034627.53;10281799.78;5752827.75;"Delayed";"37";"06-11-2025";"2025-09-30";"2025-11-06";1;"No"
"ORD009372";"08/03/2023";"C02761";"P0334";"W040";"S0084";62;42325.93;31185.19;2624207.66;1933481.78;690725.88;"Returned";"7";"15/03/2023";"2023-03-08";"2023-03-15";1;"No"
"ORD009373";"28-01-2024";"";"P0380";"W042";"S0012";76;35156.88;23569.63;2671922.88;1791291.88;880631.0;"Completed";"5";"02/02/2024";"2024-01-28";"2024-02-02";1;"No"
"ORD009374";"20-06-2023";"C02312";"P0402";"W026";"S0050";321;22030.38;13817.99;7071751.98;4435574.79;2636177.19;"Returned";"";"2023-06-23";"2023-06-20";"2023-06-23";1;"No"
"ORD009375";"2024-04-27";"";"P0023";"W018";"S0087";34;9225.14;6161.62;313654.76;209495.08;104159.68;"Completed";"2";"29/04/2024";"2024-04-27";"2024-04-29";1;"No"
"ORD009378";"25/06/2024";"C01477";"P0300";"W020";"S0002";35;3855.13;2571.9;134929.55;90016.5;44913.05;"Completed";"301";"22-04-2025";"2024-06-25";"2025-04-22";1;"No"
"ORD009379";"2023-11-08";"C00664";"P0324";"W041";"S0001";294;15928.92;13010.34;4683102.48;3825039.96;858062.52;"Completed";"4";"12-11-2023";"2023-11-08";"2023-11-12";1;"No"
"ORD009380";"01-11-2024";"C01494";"P0139";"W013";"";464;34892.44;24833.7;16190092.16;11522836.8;4667255.36;"Returned";"";"2024-11-05";"2024-11-01";"2024-11-05";1;"No"
"ORD009381";"10-11-2025";"";"P0057";"W020";"S0067";262;48789.17;40681.35;12782762.54;10658513.7;2124248.84;"Completed";"2";"12-11-2025";"2025-11-10";"2025-11-12";1;"No"
"ORD009382";"30-11-2023";"C02326";"P0148";"W036";"S0007";421;3775.01;2258.11;1589279.21;950664.31;638614.9;"Completed";"1";"01-12-2023";"2023-11-30";"2023-12-01";1;"No"
"ORD009383";"13/09/2025";"C01455";"P0156";"W037";"S0098";40;22937.0;20154.38;917480.0;806175.2;111304.8;"Returned";"7";"";"2025-09-13";"";1;"Yes"
"ORD009384";"30/07/2024";"C01147";"P0099";"W043";"S0111";387;30440.87;26034.27;11780616.69;10075262.49;1705354.2;"Completed";"2";"01-08-2024";"2024-07-30";"2024-08-01";1;"No"
"ORD009385";"2024-08-15";"C01233";"P0216";"W014";"S0112";421;33583.84;21636.01;14138796.64;9108760.21;5030036.43;"Completed";"7";"22-08-2024";"2024-08-15";"2024-08-22";1;"No"
"ORD009386";"18/04/2023";"C01368";"P0144";"W010";"S0001";290;37703.35;24352.42;10933971.5;7062201.8;3871769.7;"Completed";"4";"2023-04-22";"2023-04-18";"2023-04-22";1;"No"
"ORD009387";"19-06-2023";"C01019";"P0367";"W024";"S0137";153;1432.19;955.07;219125.07;146125.71;72999.36;"Completed";"1";"20/06/2023";"2023-06-19";"2023-06-20";1;"No"
"ORD009388";"12-03-2024";"C01347";"P0167";"W020";"S0146";158;11965.53;10147.98;1890553.74;1603380.84;287172.9;"Completed";"4";"";"2024-03-12";"";1;"Yes"
"ORD009389";"2023-05-13";"C00360";"P0201";"W032";"S0082";463;49399.06;35952.8;22871764.78;16646146.4;6225618.38;"Completed";"1";"14-05-2023";"2023-05-13";"2023-05-14";1;"No"
"ORD009390";"26-03-2025";"C02435";"P0329";"W001";"S0081";412;39245.75;35170.04;16169249.0;14490056.48;1679192.52;"Delayed";"139";"2025-08-12";"2025-03-26";"2025-08-12";1;"No"
"ORD009391";"20-05-2023";"C01617";"P0364";"W017";"S0085";161;24491.58;16448.39;3943144.38;2648190.79;1294953.59;"Completed";"6";"26-05-2023";"2023-05-20";"2023-05-26";1;"No"
"ORD009392";"2024-08-26";"C01223";"P0073";"W020";"S0102";456;29501.08;22948.96;13452492.48;10464725.76;2987766.72;"Completed";"5";"31-08-2024";"2024-08-26";"2024-08-31";1;"No"
"ORD009393";"18-05-2023";"C00709";"P0155";"W034";"S0035";447;3141.82;2838.49;1404393.54;1268805.03;135588.51;"Cancelled";"1";"19-05-2023";"2023-05-18";"2023-05-19";1;"No"
"ORD009394";"11-04-2025";"C00080";"P0424";"W019";"S0014";442;6995.13;6598.13;3091847.46;2916373.46;175474.0;"Cancelled";"7";"18-04-2025";"2025-04-11";"2025-04-18";1;"No"
"ORD009395";"31/12/2023";"C00868";"P0071";"W036";"";93;29388.55;20059.93;2733135.15;1865573.49;867561.66;"Completed";"7";"07/01/2024";"2023-12-31";"2024-01-07";1;"No"
"ORD009396";"2025-02-07";"";"P0025";"W010";"S0093";115;40156.19;37154.85;4617961.85;4272807.75;345154.1;"Completed";"4";"";"2025-02-07";"";1;"Yes"
"ORD009397";"15/12/2025";"";"P0467";"W043";"S0008";346;33202.18;22423.51;11487954.28;7758534.46;3729419.82;"Completed";"4";"2025-12-19";"2025-12-15";"2025-12-19";1;"No"
"ORD009398";"07/01/2023";"C00273";"P0471";"W012";"S0038";115;15435.68;8727.04;1775103.2;1003609.6;771493.6;"Completed";"5";"12/01/2023";"2023-01-07";"2023-01-12";1;"No"
"ORD009399";"12/04/2023";"C02200";"P0487";"W023";"S0057";1;47743.37;30397.18;47743.37;30397.18;17346.19;"Completed";"7";"2023-04-19";"2023-04-12";"2023-04-19";1;"No"
"ORD009400";"2024-11-10";"";"P0118";"W046";"";296;48616.82;28690.24;14390578.72;8492311.04;5898267.68;"Cancelled";"6";"2024-11-16";"2024-11-10";"2024-11-16";1;"No"
"ORD009401";"2023-07-26";"C01451";"P0077";"W048";"S0020";34;1803.04;1010.65;61303.36;34362.1;26941.26;"Cancelled";"6";"01/08/2023";"2023-07-26";"2023-08-01";1;"No"
"ORD009402";"04/04/2023";"C01451";"P0412";"W033";"S0110";73;24796.92;22723.76;1810175.16;1658834.48;151340.68;"Completed";"5";"09/04/2023";"2023-04-04";"2023-04-09";1;"No"
"ORD009403";"01/06/2025";"C00583";"P0299";"W031";"S0120";101;34076.36;24850.19;3441712.36;2509869.19;931843.17;"Completed";"";"02/06/2025";"2025-06-01";"2025-06-02";1;"No"
"ORD009404";"30-05-2025";"C00840";"P0395";"W010";"S0065";320;41920.42;24536.84;13414534.4;7851788.8;5562745.6;"Completed";"6";"05-06-2025";"2025-05-30";"2025-06-05";1;"No"
"ORD009405";"2023-02-03";"C00284";"P0019";"W008";"S0048";89;43233.92;40585.71;3847818.88;3612128.19;235690.69;"Completed";"";"06-02-2023";"2023-02-03";"2023-02-06";1;"No"
"ORD009406";"01-12-2024";"C02371";"P0237";"W043";"S0056";280;26794.24;20159.16;7502387.2;5644564.8;1857822.4;"Completed";"6";"07-12-2024";"2024-12-01";"2024-12-07";1;"No"
"ORD009407";"28/07/2024";"C01853";"P0307";"W030";"S0046";70;4116.0;3743.32;288120.0;262032.4;26087.6;"Completed";"3";"2024-07-31";"2024-07-28";"2024-07-31";1;"No"
"ORD009408";"2025-01-04";"C02819";"P0061";"W007";"S0122";317;13456.07;12480.93;4265574.19;3956454.81;309119.38;"Delayed";"48";"21-02-2025";"2025-01-04";"2025-02-21";1;"No"
"ORD009409";"30-10-2023";"C02961";"P0449";"W018";"S0119";21;22532.25;17928.03;473177.25;376488.63;96688.62;"Completed";"4";"03/11/2023";"2023-10-30";"2023-11-03";1;"No"
"ORD009410";"02-01-2026";"C01609";"P0117";"W048";"S0056";318;7085.06;5673.5;2253049.08;1804173.0;448876.08;"Delayed";"26";"2024-09-21";"2026-01-02";"2024-09-21";1;"No"
"ORD009411";"14/06/2024";"C01437";"P0232";"W044";"S0030";309;11952.23;11198.02;3693239.07;3460188.18;233050.89;"Completed";"6";"20-06-2024";"2024-06-14";"2024-06-20";1;"No"
"ORD009412";"19/11/2024";"C00715";"P0242";"W037";"S0071";106;9324.16;7958.22;988360.96;843571.32;144789.64;"Completed";"3";"2024-11-22";"2024-11-19";"2024-11-22";1;"No"
"ORD009413";"31/07/2025";"C01272";"P0216";"W043";"S0121";311;24379.14;22291.58;7581912.54;6932681.38;649231.16;"Completed";"225";"";"2025-07-31";"";1;"Yes"
"ORD009415";"15/01/2025";"C00509";"P0209";"W016";"S0144";178;11129.53;6339.23;1981056.34;1128382.94;852673.4;"Completed";"123";"2025-05-18";"2025-01-15";"2025-05-18";1;"No"
"ORD009416";"30-01-2023";"";"P0337";"W013";"S0079";442;7022.77;4424.26;3104064.34;1955522.92;1148541.42;"Completed";"6";"";"2023-01-30";"";1;"Yes"
"ORD009417";"22/01/2023";"C02144";"P0241";"W043";"S0122";411;37474.57;33922.73;15402048.27;13942242.03;1459806.24;"Returned";"3";"25/01/2023";"2023-01-22";"2023-01-25";1;"No"
"ORD009418";"2023-09-17";"C02142";"P0349";"W011";"S0139";231;29641.01;20956.09;6847073.31;4840856.79;2006216.52;"Delayed";"23";"2023-10-10";"2023-09-17";"2023-10-10";1;"No"
"ORD009419";"2025-07-02";"C01731";"P0098";"W007";"S0012";450;24234.92;13521.48;10905714.0;6084666.0;4821048.0;"Cancelled";"5";"07-07-2025";"2025-07-02";"2025-07-07";1;"No"
"ORD009420";"20-12-2024";"C01685";"P0026";"W003";"";125;12158.73;7177.04;1519841.25;897130.0;622711.25;"Completed";"3";"23-12-2024";"2024-12-20";"2024-12-23";1;"No"
"ORD009421";"20/12/2023";"C02236";"P0378";"W029";"S0141";61;48434.62;40433.46;2954511.82;2466441.06;488070.76;"Completed";"143";"11/05/2024";"2023-12-20";"2024-05-11";1;"No"
"ORD009422";"2023-03-15";"C02601";"P0313";"W045";"S0100";6;15616.86;13504.3;93701.16;81025.8;12675.36;"Completed";"5";"20/03/2023";"2023-03-15";"2023-03-20";1;"No"
"ORD009423";"2025-12-19";"C00930";"P0383";"W023";"";19397;46586.56;27024.03;903639504.32;524185109.91;379454394.41;"Cancelled";"7";"2025-12-26";"2025-12-19";"2025-12-26";1;"No"
"ORD009424";"2024-09-18";"C02654";"P0468";"W006";"S0086";301;11796.82;10954.56;3550842.82;3297322.56;253520.26;"Completed";"";"22-09-2024";"2024-09-18";"2024-09-22";1;"No"
"ORD009425";"23/06/2024";"C01088";"P0385";"W049";"S0050";481;16236.55;11210.86;7809780.55;5392423.66;2417356.89;"Completed";"1";"24-06-2024";"2024-06-23";"2024-06-24";1;"No"
"ORD009426";"03/09/2023";"C01269";"P0028";"W041";"S0003";172;30725.47;23986.82;5284780.84;4125733.04;1159047.8;"Cancelled";"7";"2023-09-10";"2023-09-03";"2023-09-10";1;"No"
