"inventory_id";"snapshot_date";"warehouse_id";"product_id";"stock_on_hand";"reorder_point";"safety_stock";"inventory_value";"days_of_inventory";"snapshot_date_clean"
"INV004728";"2024-07-25";"W024";"P0204";"128";89;34;913041.3;14.8;"2024-07-25"
"INV004730";"2025-12-30";"W024";"P0136";"0";151;71;0.0;0.0;"2025-12-30"
"INV004731";"2025-12-31";"W016";"P0012";"336";24;16;5233494.49;23.2;"2025-12-31"
"INV004732";"2023-07-03";"W039";"P0074";"42";162;76;770874.36;9.1;"2023-07-03"
"INV004733";"2024-06-21";"W045";"P0098";"146";107;36;1636336.7;12.8;"2024-06-21"
"INV004734";"2025-05-15";"W038";"P0499";"418";50;24;5704236.91;39.8;"2025-05-15"
"INV004735";"2023-06-22";"W013";"P0240";"263";181;82;7723959.93;33.4;"2023-06-22"
"INV004736";"2024-09-08";"W019";"P0232";"889";23;8;34333888.22;66.2;"2024-09-08"
"INV004738";"2025-03-04";"W022";"P0020";"0";194;78;0.0;0.0;"2025-03-04"
"INV004739";"2023-09-20";"W032";"P0234";"303";19;7;339687.11;28.4;"2023-09-20"
"INV004740";"2024-09-15";"W002";"P0108";"9011";84;48;379355465.74;1817.9;"2024-09-15"
"INV004741";"2024-06-07";"W006";"P0337";"325";157;100;3753140.27;22.8;"2024-06-07"
"INV004742";"2024-11-09";"W011";"P0301";"469";63;40;18283892.53;25.5;"2024-11-09"
"INV004743";"2023-12-29";"W015";"P0455";"52";78;50;675924.7;2.9;"2023-12-29"
"INV004744";"2023-07-28";"W046";"P0319";"556";185;83;8596123.0;49.1;"2023-07-28"
"INV004745";"2024-01-28";"W027";"P0194";"586";22;11;831527.82;101.9;"2024-01-28"
"INV004746";"2023-08-07";"W007";"P0112";"234";162;57;2254266.13;12.4;"2023-08-07"
"INV004748";"2024-12-07";"W020";"P0454";"";137;63;83523667.33;5756.9;"2024-12-07"
"INV004749";"2025-08-21";"W002";"P0366";"914";64;33;32788727.38;57.3;"2025-08-21"
"INV004750";"2023-09-06";"W047";"P0418";"448";32;19;11496120.5;30.3;"2023-09-06"
"INV004751";"2025-01-29";"W028";"P0139";"110";94;64;3103881.72;9.5;"2025-01-29"
"INV004753";"2025-01-08";"W029";"P0470";"635";44;27;12308605.67;33.1;"2025-01-08"
"INV004755";"2023-08-14";"W011";"P0398";"722";46;14;20613641.57;52.1;"2023-08-14"
"INV004756";"2023-09-19";"W037";"P0249";"15";96;56;30642.24;1.3;"2023-09-19"
"INV004757";"2023-04-14";"W024";"P0262";"187";86;43;7638508.46;20.2;"2023-04-14"
"INV004759";"2025-11-15";"W014";"P0206";"552";175;115;7090709.24;36.3;"2025-11-15"
"INV004761";"2025-01-10";"W032";"P0107";"";87;32;13968223.96;71.6;"2025-01-10"
"INV004762";"2024-08-15";"W023";"P0316";"502";34;12;4574881.6;91.5;"2024-08-15"
"INV004764";"2023-05-20";"W042";"P0279";"711";108;72;20421408.47;50.4;"2023-05-20"
"INV004765";"2023-12-15";"W037";"P0160";"0";77;29;0.0;0.0;"2023-12-15"
"INV004766";"2024-05-19";"W046";"P0403";"140";111;41;6470369.89;7.2;"2024-05-19"
"INV004767";"2023-02-11";"W028";"P0296";"858";38;23;41817315.08;69.6;"2023-02-11"
"INV004769";"2024-02-26";"W002";"P0201";"419";90;53;10903235.69;28.2;"2024-02-26"
"INV004771";"2025-01-21";"W044";"P0408";"447";31;17;21885534.18;23.6;"2025-01-21"
"INV004772";"2023-10-03";"W019";"P0334";"527";117;69;15049562.9;32.2;"2023-10-03"
"INV004773";"2023-12-11";"W004";"P0141";"10247";111;55;472752700.33;566.8;"2023-12-11"
"INV004774";"2023-03-12";"W039";"P0428";"204";146;50;5700915.49;15.5;"2023-03-12"
"INV004775";"2024-06-10";"W050";"P0232";"195";23;12;2419877.92;20.0;"2024-06-10"
"INV004778";"2023-11-16";"W011";"P0306";"";145;95;6099882.05;17.7;"2023-11-16"
"INV004779";"2023-03-07";"W002";"P0197";"20";163;99;80030.77;1.1;"2023-03-07"
"INV004780";"2025-05-22";"W003";"P0338";"343";46;14;5519144.55;17.7;"2025-05-22"
"INV004781";"2025-01-11";"W009";"P0415";"595";127;53;10086002.72;82.1;"2025-01-11"
"INV004782";"2025-07-02";"W016";"P0344";"92";104;48;514549.11;9.7;"2025-07-02"
"INV004783";"2024-11-17";"W018";"P0317";"716";70;46;9224737.83;49.0;"2024-11-17"
"INV004786";"2023-08-09";"W011";"P0231";"867";47;30;39974622.25;85.8;"2023-08-09"
"INV004787";"2023-09-01";"W024";"P0479";"612";45;13;9709484.79;319.5;"2023-09-01"
"INV004788";"2025-07-10";"W030";"P0256";"336";103;42;10868795.34;23.6;"2025-07-10"
"INV004789";"2025-01-25";"W002";"P0494";"939";136;47;27341992.77;172.3;"2025-01-25"
"INV004790";"2023-04-14";"W020";"P0072";"";37;25;391707965.03;616.9;"2023-04-14"
"INV004791";"2025-06-23";"W019";"P0004";"320";50;20;5311431.61;17.5;"2025-06-23"
"INV004792";"2025-12-31";"W031";"P0240";"270";181;89;65454.91;28.1;"2025-12-31"
"INV004793";"2024-07-17";"W047";"P0098";"462";107;39;3789171.2;355.4;"2024-07-17"
"INV004794";"2024-07-15";"W006";"P0167";"762";123;68;23386552.28;74.4;"2024-07-15"
"INV004795";"2023-01-21";"W040";"P0024";"12508";27;10;166408559.97;2955.1;"2023-01-21"
"INV004797";"2024-07-12";"W044";"P0206";"47";175;86;1850571.5;9.5;"2024-07-12"
"INV004798";"2025-05-26";"W003";"P0435";"595";43;28;14524664.7;47.3;"2025-05-26"
"INV004799";"2024-10-23";"W046";"P0198";"671";75;27;31330243.34;38.8;"2024-10-23"
"INV004800";"2025-06-21";"W050";"P0341";"828";106;37;13403663.75;85.6;"2025-06-21"
"INV004801";"2023-12-16";"W038";"P0342";"818";46;14;38240365.47;70.5;"2023-12-16"
"INV004802";"2024-12-20";"W029";"P0162";"17985";93;32;622865315.95;996.0;"2024-12-20"
"INV004803";"2023-05-30";"W045";"P0217";"705";96;48;27724527.74;70.8;"2023-05-30"
"INV004804";"2024-07-12";"W008";"P0447";"35";130;57;563992.8;9.9;"2024-07-12"
"INV004805";"2025-06-01";"W034";"P0333";"950";127;84;32937625.78;80.6;"2025-06-01"
"INV004806";"2024-03-15";"W030";"P0189";"512";169;67;4207033.04;31.2;"2024-03-15"
"INV004807";"2023-05-08";"W023";"P0005";"876";36;16;31945062.18;97.2;"2023-05-08"
"INV004808";"2025-03-08";"W020";"P0343";"100";109;58;2403019.56;9.4;"2025-03-08"
"INV004809";"2024-02-27";"W025";"P0363";"194";188;90;483627.86;24.8;"2024-02-27"
"INV004810";"2025-11-24";"W035";"P0213";"";199;134;28040802.58;45.7;"2025-11-24"
"INV004812";"2024-04-02";"W016";"P0025";"";77;50;11715597.48;60.7;"2024-04-02"
"INV004813";"2024-10-23";"W009";"P0436";"491";97;57;6810020.54;242.0;"2024-10-23"
"INV004814";"2023-07-15";"W049";"P0389";"425";187;106;1649640.53;70.5;"2023-07-15"
"INV004816";"2024-11-28";"W037";"P0376";"883";123;45;28974585.56;823.5;"2024-11-28"
"INV004818";"2024-12-28";"W043";"P0215";"525";139;51;5787668.12;37.4;"2024-12-28"
"INV004820";"2024-01-08";"W039";"P0351";"983";62;22;45313380.27;57.5;"2024-01-08"
"INV004821";"2024-11-06";"W018";"P0034";"376";128;47;12870744.66;26.6;"2024-11-06"
"INV004823";"2025-07-21";"W022";"P0262";"622";86;26;26022079.8;70.8;"2025-07-21"
"INV004824";"2023-01-15";"W009";"P0389";"397";187;108;3917683.3;20.8;"2023-01-15"
"INV004825";"2023-08-18";"W040";"P0322";"333";190;65;1193419.96;22.5;"2023-08-18"
"INV004827";"2024-09-07";"W034";"P0286";"299";125;64;12908990.28;17.2;"2024-09-07"
"INV004828";"2023-02-28";"W007";"P0037";"";126;41;903273.78;34.0;"2023-02-28"
"INV004829";"2025-06-13";"W010";"P0386";"342";198;71;16218911.43;21.3;"2025-06-13"
"INV004830";"2024-08-14";"W006";"P0116";"143";84;42;192855.0;7.5;"2024-08-14"
"INV004831";"2024-11-15";"W039";"P0416";"";149;70;515140481.45;2524.3;"2024-11-15"
"INV004832";"2024-05-11";"W027";"P0491";"764";78;43;9592148.2;113.3;"2024-05-11"
"INV004834";"2023-01-28";"W036";"P0012";"303";24;8;11429980.87;38.8;"2023-01-28"
"INV004835";"2023-09-24";"W030";"P0315";"553";54;25;21506051.93;50.4;"2023-09-24"
"INV004836";"2024-01-26";"W032";"P0024";"955";27;8;27279334.74;141.9;"2024-01-26"
"INV004837";"2023-06-05";"W007";"P0084";"598";16;10;1661973.11;58.3;"2023-06-05"
"INV004839";"2023-07-28";"W012";"P0214";"";138;43;4416444.37;17.2;"2023-07-28"
"INV004840";"2023-02-09";"W013";"P0112";"";162;96;0.0;0.0;"2023-02-09"
"INV004841";"2023-12-22";"W035";"P0182";"841";34;20;2852497.86;56.7;"2023-12-22"
"INV004842";"2023-07-24";"W047";"P0458";"";195;88;2919973.25;134.0;"2023-07-24"
"INV004843";"2025-03-08";"W023";"P0247";"983";175;62;23263344.21;87.6;"2025-03-08"
"INV004844";"2023-02-05";"W028";"P0213";"421";199;65;8391038.32;68.0;"2023-02-05"
"INV004845";"2023-09-18";"W022";"P0019";"753";78;51;26222374.41;39.7;"2023-09-18"
"INV004847";"2023-10-06";"W006";"P0479";"810";45;17;23048055.29;41.3;"2023-10-06"
"INV004848";"2025-07-19";"W021";"P0054";"725";114;76;15615636.15;94.2;"2025-07-19"
"INV004849";"2025-05-03";"W001";"P0393";"";180;87;24022168.16;107.0;"2025-05-03"
"INV004851";"2024-08-22";"W047";"P0355";"610";100;55;14107632.5;35.9;"2024-08-22"
"INV004852";"2023-10-22";"W035";"P0317";"884";70;46;31742256.76;62.9;"2023-10-22"
"INV004853";"2024-08-07";"W050";"P0400";"862";21;9;25371444.24;182.2;"2024-08-07"
"INV004854";"2023-01-04";"W024";"P0189";"556";169;74;5815263.14;133.8;"2023-01-04"
"INV004855";"2023-03-18";"W036";"P0035";"398";148;62;11413718.32;100.6;"2023-03-18"
"INV004856";"2024-02-14";"W036";"P0186";"679";23;10;28617070.59;150.0;"2024-02-14"
"INV004857";"2025-05-08";"W028";"P0004";"322";50;16;15676319.89;18.5;"2025-05-08"
"INV004858";"2025-11-23";"W040";"P0134";"326";116;44;7648039.02;44.1;"2025-11-23"
"INV004860";"2025-01-26";"W003";"P0040";"141";30;10;4252284.79;18.8;"2025-01-26"
"INV004861";"2025-05-01";"W024";"P0151";"0";189;112;0.0;0.0;"2025-05-01"
"INV004863";"2023-02-19";"W044";"P0258";"543";176;71;26140787.58;29.5;"2023-02-19"
"INV004864";"2024-05-30";"W022";"P0308";"119";131;87;1412700.6;29.9;"2024-05-30"
"INV004865";"2023-09-24";"W024";"P0088";"679";61;36;18974739.48;47.2;"2023-09-24"
"INV004866";"2023-09-05";"W046";"P0002";"92";65;36;1390850.08;16.3;"2023-09-05"
"INV004867";"2024-05-30";"W015";"P0271";"603";161;88;8632627.52;35.2;"2024-05-30"
"INV004868";"2023-06-20";"W038";"P0461";"155";91;46;27567.32;8.8;"2023-06-20"
"INV004869";"2025-10-03";"W040";"P0041";"209";73;46;7283251.09;80.1;"2025-10-03"
"INV004870";"2025-07-26";"W014";"P0268";"";24;10;4549428.36;16.7;"2025-07-26"
"INV004871";"2024-05-10";"W011";"P0404";"695";64;37;10823929.31;48.6;"2024-05-10"
"INV004872";"2024-09-04";"W024";"P0363";"319";188;98;10583816.52;32.2;"2024-09-04"
"INV004873";"2024-05-25";"W037";"P0111";"112";154;89;5070524.49;13.4;"2024-05-25"
"INV004874";"2023-02-20";"W036";"P0470";"252";44;20;10600561.64;46.7;"2023-02-20"
"INV004876";"2023-03-01";"W046";"P0033";"711";73;22;8693532.36;101.1;"2023-03-01"
"INV004877";"2024-05-23";"W008";"P0356";"715";174;120;4081805.14;43.6;"2024-05-23"
"INV004879";"2023-11-28";"W032";"P0411";"";83;53;40228221.36;52.0;"2023-11-28"
"INV004880";"2024-09-21";"W001";"P0142";"836";170;98;11107192.04;60.3;"2024-09-21"
"INV004881";"2024-04-25";"W024";"P0099";"242";76;42;3700103.86;13.5;"2024-04-25"
"INV004882";"2023-11-06";"W027";"P0487";"288";149;51;1725160.13;44.1;"2023-11-06"
"INV004883";"2023-09-27";"W025";"P0314";"16208";57;21;740703883.51;849.3;"2023-09-27"
"INV004884";"2025-02-17";"W026";"P0254";"118";113;67;702082.86;37.8;"2025-02-17"
"INV004886";"2023-06-12";"W023";"P0472";"703";93;42;29191619.14;64.3;"2023-06-12"
"INV004887";"2024-08-02";"W003";"P0222";"";102;35;3133878.17;91.7;"2024-08-02"
"INV004888";"2023-06-17";"W050";"P0077";"192";79;43;5785591.71;46.7;"2023-06-17"
"INV004889";"2024-03-24";"W017";"P0142";"543";170;76;12892987.55;39.7;"2024-03-24"
"INV004890";"2025-01-20";"W026";"P0054";"";114;53;20822703.51;53.7;"2025-01-20"
"INV004891";"2023-09-18";"W035";"P0368";"849";46;31;23236109.29;48.9;"2023-09-18"
"INV004892";"2023-08-10";"W032";"P0206";"662";175;92;2512754.74;81.8;"2023-08-10"
"INV004893";"2023-05-05";"W037";"P0349";"661";92;42;18192407.83;189.0;"2023-05-05"
"INV004894";"2024-01-21";"W003";"P0186";"0";23;8;0.0;0.0;"2024-01-21"
"INV004895";"2024-03-26";"W025";"P0354";"761";96;43;16205275.96;188.5;"2024-03-26"
"INV004896";"2023-07-14";"W014";"P0141";"595";111;68;24090717.53;33.2;"2023-07-14"
"INV004898";"2024-04-05";"W032";"P0136";"575";151;56;17737365.36;76.0;"2024-04-05"
"INV004900";"2024-08-03";"W028";"P0289";"193";131;72;113297.31;27.8;"2024-08-03"
"INV004902";"2025-07-08";"W008";"P0094";"775";139;87;15478901.55;94.7;"2025-07-08"
"INV004903";"2024-12-27";"W014";"P0028";"";68;33;10960270.31;185.7;"2024-12-27"
"INV004904";"2025-02-13";"W004";"P0443";"";16;10;110931704.09;291.3;"2025-02-13"
"INV004905";"2024-05-11";"W028";"P0182";"0";34;20;0.0;0.0;"2024-05-11"
"INV004907";"2023-08-31";"W010";"P0479";"529";45;24;4376331.65;43.5;"2023-08-31"
"INV004908";"2025-10-25";"W011";"P0462";"99";55;25;226031.55;9.6;"2025-10-25"
"INV004909";"2025-03-29";"W026";"P0434";"0";69;37;0.0;0.0;"2025-03-29"
"INV004911";"2025-11-12";"W030";"P0349";"116";92;52;5009891.02;97.4;"2025-11-12"
"INV004912";"2025-01-08";"W026";"P0424";"";183;116;1118720.72;9.5;"2025-01-08"
"INV004913";"2023-10-29";"W001";"P0428";"";146;78;35496037.49;254.0;"2023-10-29"
"INV004915";"2025-12-13";"W005";"P0109";"244";97;51;2962357.84;29.0;"2025-12-13"
"INV004916";"2023-05-04";"W042";"P0082";"0";134;51;0.0;0.0;"2023-05-04"
"INV004917";"2025-01-16";"W038";"P0147";"361";46;14;15431380.39;263.0;"2025-01-16"
"INV004919";"2025-10-14";"W010";"P0023";"748";88;54;19637360.81;379.6;"2025-10-14"
"INV004920";"2024-03-03";"W042";"P0196";"877";183;108;14638593.11;262.5;"2024-03-03"
"INV004922";"2024-10-29";"W041";"P0082";"0";134;93;0.0;0.0;"2024-10-29"
"INV004923";"2025-11-13";"W034";"P0024";"42";27;15;1417508.87;2.7;"2025-11-13"
"INV004924";"2025-11-17";"W014";"P0164";"24";39;13;573858.75;15.8;"2025-11-17"
"INV004925";"2023-09-08";"W040";"P0479";"343";45;14;2415811.13;20.3;"2023-09-08"
"INV004926";"2023-05-11";"W018";"P0256";"498";103;51;22297735.95;36.7;"2023-05-11"
"INV004927";"2025-11-03";"W043";"P0337";"755";157;81;6500512.41;98.7;"2025-11-03"
"INV004928";"2023-03-18";"W027";"P0297";"805";62;40;6248534.83;163.2;"2023-03-18"
"INV004930";"2025-09-27";"W043";"P0131";"478";67;21;4121591.37;51.1;"2025-09-27"
"INV004931";"2025-06-04";"W001";"P0425";"886";125;60;26037301.5;91.4;"2025-06-04"
"INV004932";"2025-03-11";"W010";"P0244";"855";149;48;42653936.9;130.3;"2025-03-11"
"INV004933";"2023-09-30";"W018";"P0032";"962";23;15;41454978.79;71.1;"2023-09-30"
"INV004934";"2025-05-22";"W024";"P0396";"464";66;34;20528341.12;51.9;"2025-05-22"
"INV004936";"2024-01-15";"W030";"P0042";"878";154;78;27958358.73;50.1;"2024-01-15"
"INV004937";"2025-06-23";"W042";"P0463";"15204";82;26;100171580.15;2684.6;"2025-06-23"
"INV004938";"2023-04-06";"W024";"P0316";"660";34;17;7596602.62;34.3;"2023-04-06"
"INV004939";"2024-09-04";"W002";"P0419";"15660";160;103;385382787.82;2007.9;"2024-09-04"
"INV004940";"2023-11-02";"W047";"P0238";"532";162;75;7207158.33;33.4;"2023-11-02"
"INV004941";"2023-08-01";"W012";"P0435";"746";43;26;30976536.71;46.2;"2023-08-01"
"INV004943";"2025-04-23";"W033";"P0057";"640";99;29;1400349.38;32.5;"2025-04-23"
"INV004945";"2023-07-22";"W010";"P0115";"685";151;71;29304677.19;75.3;"2023-07-22"
"INV004947";"2025-04-13";"W035";"P0324";"";39;15;839787820.75;1435.8;"2025-04-13"
"INV004948";"2025-06-08";"W038";"P0310";"848";116;45;24102650.39;57.1;"2025-06-08"
"INV004949";"2024-03-25";"W033";"P0341";"";106;41;20311393.84;53.2;"2024-03-25"
"INV004950";"2025-02-25";"W011";"P0055";"610";55;24;17351517.11;37.6;"2025-02-25"
"INV004952";"2023-01-29";"W007";"P0435";"511";43;25;10044120.02;25.9;"2023-01-29"
"INV004953";"2025-04-11";"W048";"P0431";"972";50;15;18407694.84;128.2;"2025-04-11"
"INV004954";"2023-12-07";"W037";"P0458";"716";195;123;14332291.83;43.3;"2023-12-07"
"INV004955";"2023-02-02";"W016";"P0008";"";84;31;2355499.75;33.4;"2023-02-02"
"INV004957";"2025-05-24";"W022";"P0359";"281";11;7;4467776.37;19.7;"2025-05-24"
"INV004958";"2023-01-06";"W016";"P0238";"66";162;106;571456.55;8.2;"2023-01-06"
"INV004960";"2024-07-07";"W047";"P0448";"372";25;11;11229209.64;20.5;"2024-07-07"
"INV004961";"2025-09-15";"W040";"P0469";"";143;48;1855687.03;22.1;"2025-09-15"
"INV004963";"2024-12-26";"W009";"P0046";"459";87;60;5772702.77;28.9;"2024-12-26"
"INV004964";"2023-06-25";"W035";"P0464";"";84;28;6507012.4;584.3;"2023-06-25"
"INV004965";"2024-12-26";"W005";"P0343";"687";109;52;2662636.57;110.1;"2024-12-26"
"INV004966";"2025-10-04";"W029";"P0152";"160";185;114;1091389.02;8.4;"2025-10-04"
"INV004967";"2025-07-15";"W037";"P0262";"656";86;34;4766094.62;39.4;"2025-07-15"
"INV004968";"2023-08-10";"W016";"P0123";"11908";54;16;455336918.75;667.8;"2023-08-10"
"INV004969";"2024-09-14";"W041";"P0280";"400";90;38;12888687.22;71.6;"2024-09-14"
"INV004970";"2023-10-27";"W044";"P0312";"520";82;37;20720052.23;30.1;"2023-10-27"
"INV004971";"2025-11-26";"W049";"P0249";"273";96;50;8708198.3;227.7;"2025-11-26"
"INV004972";"2024-04-05";"W046";"P0347";"794";87;50;23638674.23;45.1;"2024-04-05"
"INV004973";"2023-10-17";"W043";"P0009";"391";103;70;12297953.79;23.7;"2023-10-17"
"INV004974";"2024-01-18";"W042";"P0272";"209";20;7;7292470.32;14.5;"2024-01-18"
"INV004976";"2024-06-28";"W020";"P0273";"321";156;53;10041687.61;25.8;"2024-06-28"
"INV004977";"2025-01-18";"W049";"P0334";"";117;63;3279625.38;30.1;"2025-01-18"
"INV004979";"2025-09-17";"W043";"P0427";"0";197;130;0.0;0.0;"2025-09-17"
"INV004980";"2025-12-23";"W004";"P0269";"337";67;32;3524122.05;37.2;"2025-12-23"
"INV004982";"2023-10-22";"W010";"P0473";"308";159;106;5371642.96;22.2;"2023-10-22"
"INV004983";"2024-06-13";"W041";"P0499";"68";50;28;432197.11;6.9;"2024-06-13"
"INV004984";"2025-02-18";"W047";"P0210";"400";80;42;13630874.39;114.5;"2025-02-18"
"INV004985";"2024-03-17";"W022";"P0467";"562";178;89;14351023.13;50.2;"2024-03-17"
"INV004987";"2024-03-26";"W036";"P0357";"559";45;30;4292813.86;32.6;"2024-03-26"
"INV004988";"2025-04-17";"W048";"P0455";"15044";78;27;437128015.37;1647.4;"2025-04-17"
"INV004989";"2024-12-30";"W006";"P0153";"108";165;74;815839.66;8.9;"2024-12-30"
"INV004991";"2024-04-12";"W041";"P0050";"16";173;102;425040.3;0.9;"2024-04-12"
"INV004992";"2023-11-05";"W035";"P0394";"769";183;107;25994058.9;349.4;"2023-11-05"
"INV004993";"2023-12-26";"W022";"P0367";"694";149;51;28687633.7;97.5;"2023-12-26"
"INV004994";"2025-01-08";"W038";"P0423";"171";189;119;2338145.81;10.2;"2025-01-08"
"INV004995";"2025-11-11";"W029";"P0096";"979";167;70;37386098.05;124.0;"2025-11-11"
"INV004996";"2023-03-23";"W044";"P0351";"854";62;41;36413297.54;55.5;"2023-03-23"
"INV004997";"2024-01-16";"W006";"P0142";"255";170;99;1789111.68;69.1;"2024-01-16"
"INV004998";"2025-04-05";"W044";"P0054";"609";114;60;7642937.8;40.3;"2025-04-05"
"INV005001";"2023-04-15";"W035";"P0402";"474";128;47;21528836.32;27.9;"2023-04-15"
"INV005002";"2025-08-14";"W042";"P0313";"251";79;29;250214.67;19.1;"2025-08-14"
"INV005005";"2023-07-15";"W009";"P0491";"";78;23;2800240.2;97.4;"2023-07-15"
"INV005006";"2024-12-22";"W011";"P0380";"135";45;19;4154420.74;7.9;"2024-12-22"
"INV005007";"2024-01-14";"W043";"P0361";"185";37;15;1539703.06;83.6;"2024-01-14"
"INV005008";"2025-03-10";"W026";"P0458";"649";195;81;3617200.86;37.3;"2025-03-10"
"INV005010";"2023-12-28";"W021";"P0476";"912";93;57;12033515.5;378.8;"2023-12-28"
"INV005011";"2025-02-02";"W039";"P0038";"247";49;20;74117.01;17.2;"2025-02-02"
"INV005012";"2025-09-29";"W023";"P0192";"366";65;23;5259990.88;28.7;"2025-09-29"
"INV005013";"2024-09-03";"W014";"P0130";"484";165;99;16467137.68;45.3;"2024-09-03"
"INV005015";"2024-03-20";"W009";"P0468";"13815";135;62;486155205.41;1007.5;"2024-03-20"
"INV005016";"2024-12-24";"W023";"P0113";"0";160;104;0.0;0.0;"2024-12-24"
"INV005017";"2025-08-07";"W009";"P0491";"933";78;46;35649730.43;335.4;"2025-08-07"
"INV005019";"2023-07-03";"W018";"P0322";"867";190;131;19969256.46;49.6;"2023-07-03"
"INV005020";"2025-12-12";"W032";"P0171";"";69;20;9255626.97;21.6;"2025-12-12"
"INV005021";"2023-09-18";"W025";"P0264";"864";151;103;41201359.78;44.2;"2023-09-18"
"INV005022";"2023-02-15";"W017";"P0313";"0";79;43;0.0;0.0;"2023-02-15"
"INV005023";"2025-03-03";"W045";"P0472";"0";93;32;0.0;0.0;"2025-03-03"
"INV005025";"2024-11-09";"W008";"P0443";"";16;5;4921086.29;17.8;"2024-11-09"
"INV005026";"2025-08-30";"W010";"P0219";"466";179;94;12579127.14;69.1;"2025-08-30"
"INV005028";"2024-05-02";"W020";"P0287";"260";110;73;4968028.48;18.2;"2024-05-02"
"INV005029";"2025-09-09";"W011";"P0055";"136";55;30;6086016.77;20.5;"2025-09-09"
"INV005032";"2024-08-22";"W047";"P0332";"890";128;41;9831134.95;68.2;"2024-08-22"
"INV005033";"2025-05-13";"W031";"P0035";"795";148;54;23063349.9;42.2;"2025-05-13"
"INV005034";"2024-02-13";"W019";"P0131";"946";67;36;43838141.1;47.5;"2024-02-13"
"INV005035";"2024-09-30";"W038";"P0412";"";134;89;32418846.39;58.5;"2024-09-30"
"INV005036";"2023-05-18";"W047";"P0113";"721";160;91;22733099.65;45.8;"2023-05-18"
"INV005037";"2024-08-18";"W050";"P0298";"12260";63;44;363757993.09;948.2;"2024-08-18"
"INV005039";"2025-07-14";"W009";"P0104";"482";69;44;20258516.25;50.5;"2025-07-14"
"INV005040";"2024-11-29";"W025";"P0475";"";40;24;5548072.92;38.8;"2024-11-29"
"INV005041";"2023-12-06";"W035";"P0150";"860";108;45;10384612.32;50.4;"2023-12-06"
"INV005042";"2025-04-12";"W002";"P0038";"444";49;14;12248815.25;50.7;"2025-04-12"
"INV005044";"2024-11-10";"W003";"P0252";"795";119;83;37957125.71;46.1;"2024-11-10"
"INV005045";"2023-02-08";"W008";"P0290";"615";91;30;22877196.45;171.1;"2023-02-08"
"INV005047";"2024-05-12";"W039";"P0222";"240";102;36;10050784.61;25.4;"2024-05-12"
"INV005048";"2024-05-07";"W021";"P0456";"174";77;49;7039393.24;10.7;"2024-05-07"
"INV005049";"2023-09-26";"W010";"P0460";"437";19;12;18942558.33;36.9;"2023-09-26"
"INV005050";"2023-01-31";"W029";"P0420";"867";62;28;35253266.54;64.6;"2023-01-31"
"INV005051";"2024-07-17";"W006";"P0420";"368";62;29;3480744.95;25.1;"2024-07-17"
"INV005052";"2024-12-23";"W034";"P0311";"980";84;32;27477037.04;65.5;"2024-12-23"
"INV005053";"2023-12-23";"W050";"P0011";"116";128;56;1476533.29;9.3;"2023-12-23"
"INV005055";"2023-07-30";"W034";"P0180";"839";120;54;24597818.01;73.0;"2023-07-30"
"INV005056";"2025-04-13";"W004";"P0217";"891";96;61;25719628.45;49.0;"2025-04-13"
