"shipment_id";"order_id";"warehouse_id";"carrier_name";"dispatch_date";"delivery_date";"shipping_cost";"shipping_status";"dispatch_date_clean";"delivery_date_clean";"rn"
"SHP007801";"ORD006773";"W042";"";"2024-11-11";"2024-11-29";1256.09;"Delayed";"2024-11-11";"2024-11-29";1
"SHP007802";"ORD006841";"W013";"XpressBees";"2023-08-20";"2023-09-06";1806.06;"Delivered";"2023-08-20";"2023-09-06";1
"SHP007803";"ORD000658";"W050";"Delhivery";"2023-05-02";"2023-05-16";221.13;"Delivered";"2023-05-02";"2023-05-16";1
"SHP007804";"ORD014246";"W038";"XpressBees";"2023-10-26";"2023-11-25";1326.86;"Delivered";"2023-10-26";"2023-11-25";1
"SHP007805";"ORD009751";"W010";"XpressBees";"2023-04-20";"2023-05-03";747.4;"Delivered";"2023-04-20";"2023-05-03";1
"SHP007806";"ORD005585";"W032";"Shadowfax";"2025-05-03";"2025-05-28";337.82;"Delivered";"2025-05-03";"2025-05-28";1
"SHP007807";"ORD005053";"W039";"FedEx";"2024-06-24";"2024-07-19";1852.33;"Delivered";"2024-06-24";"2024-07-19";1
"SHP007808";"ORD002268";"W002";"Blue Dart";"2024-09-25";"2024-10-17";1605.92;"Delivered";"2024-09-25";"2024-10-17";1
"SHP007809";"";"W022";"";"2025-04-25";"2025-05-14";1609.93;"Delivered";"2025-04-25";"2025-05-14";1
"SHP007810";"ORD009983";"W017";"XpressBees";"2023-07-07";"2023-07-31";1200.86;"Delivered";"2023-07-07";"2023-07-31";1
"SHP007811";"";"W040";"";"2025-12-21";"2026-01-05";99.77;"Delivered";"2025-12-21";"2026-01-05";1
"SHP007812";"ORD006857";"W013";"";"2023-05-11";"";1883.83;"In Transit";"2023-05-11";"";1
"SHP007813";"ORD013909";"W048";"Delhivery";"2024-07-27";"2024-08-20";1815.83;"Delivered";"2024-07-27";"2024-08-20";1
"SHP007814";"ORD005681";"W007";"Blue Dart";"2025-03-07";"2025-03-13";615.69;"Delivered";"2025-03-07";"2025-03-13";1
"SHP007815";"ORD000468";"W045";"Blue Dart";"2025-11-21";"";1732.05;"In Transit";"2025-11-21";"";1
"SHP007816";"ORD013414";"W026";"FedEx";"2025-12-03";"2025-12-17";1466.58;"Delivered";"2025-12-03";"2025-12-17";1
"SHP007817";"ORD004214";"W040";"XpressBees";"2024-02-08";"2024-02-20";125.62;"Delivered";"2024-02-08";"2024-02-20";1
"SHP007818";"";"W031";"";"2024-03-14";"2024-03-27";1673.43;"Delivered";"2024-03-14";"2024-03-27";1
"SHP007819";"ORD010876";"W045";"XpressBees";"2023-03-17";"2023-04-16";550.21;"Delivered";"2023-03-17";"2023-04-16";1
"SHP007820";"ORD014024";"W014";"Ekart";"2024-09-20";"2024-10-15";1088.85;"Delivered";"2024-09-20";"2024-10-15";1
"SHP007821";"ORD014017";"W045";"XpressBees";"2023-01-15";"2023-02-11";71840.0;"Delivered";"2023-01-15";"2023-02-11";1
"SHP007822";"ORD002464";"W017";"Blue Dart";"2023-02-22";"2023-03-04";69.61;"Delivered";"2023-02-22";"2023-03-04";1
"SHP007823";"ORD006281";"W023";"Delhivery";"2025-09-14";"2025-09-23";1088.24;"Delivered";"2025-09-14";"2025-09-23";1
"SHP007824";"ORD003005";"W001";"Ekart";"2023-01-11";"2023-01-12";1086.17;"Delivered";"2023-01-11";"2023-01-12";1
"SHP007825";"ORD001157";"W031";"XpressBees";"2023-08-14";"";312.99;"In Transit";"2023-08-14";"";1
"SHP007826";"ORD004530";"W014";"Blue Dart";"2025-10-10";"2025-11-05";700.82;"Delivered";"2025-10-10";"2025-11-05";1
"SHP007827";"ORD005256";"W022";"Blue Dart";"2023-10-21";"2023-10-24";473.17;"Delivered";"2023-10-21";"2023-10-24";1
"SHP007828";"";"W028";"Gati";"2024-05-27";"2024-06-12";129.47;"Delivered";"2024-05-27";"2024-06-12";1
"SHP007829";"ORD003550";"W030";"Ekart";"2025-06-25";"";1265.75;"In Transit";"2025-06-25";"";1
"SHP007830";"ORD012706";"W042";"Delhivery";"2023-02-17";"2023-03-12";880.93;"Delivered";"2023-02-17";"2023-03-12";1
"SHP007831";"ORD001502";"W027";"FedEx";"2024-11-03";"2024-11-21";1438.71;"Delivered";"2024-11-03";"2024-11-21";1
"SHP007832";"ORD001807";"W037";"Delhivery";"2023-09-17";"";1063.26;"In Transit";"2023-09-17";"";1
"SHP007833";"ORD012181";"W004";"Shadowfax";"2024-09-22";"2024-10-07";690.06;"Delivered";"2024-09-22";"2024-10-07";1
"SHP007834";"ORD006169";"W028";"XpressBees";"2023-07-25";"2023-07-30";824.61;"Delivered";"2023-07-25";"2023-07-30";1
"SHP007835";"ORD009465";"W027";"FedEx";"2024-07-08";"2024-07-17";1778.95;"Delivered";"2024-07-08";"2024-07-17";1
"SHP007836";"ORD001485";"W013";"Delhivery";"2025-11-13";"";1805.35;"In Transit";"2025-11-13";"";1
"SHP007837";"ORD012925";"W037";"DTDC";"2023-07-29";"2023-08-24";260.37;"Delivered";"2023-07-29";"2023-08-24";1
"SHP007838";"ORD013905";"W015";"Blue Dart";"2024-12-03";"2024-12-07";1150.26;"Delayed";"2024-12-03";"2024-12-07";1
"SHP007839";"";"W029";"Gati";"2025-02-12";"2025-03-10";516.92;"Delivered";"2025-02-12";"2025-03-10";1
"SHP007840";"ORD007281";"W020";"Gati";"2023-02-14";"2023-03-16";397.95;"Delayed";"2023-02-14";"2023-03-16";1
"SHP007841";"ORD002554";"W030";"Gati";"2024-09-20";"2024-10-09";698.95;"Delivered";"2024-09-20";"2024-10-09";1
"SHP007842";"ORD010345";"W027";"Delhivery";"2025-05-31";"2025-06-25";812.22;"Delivered";"2025-05-31";"2025-06-25";1
"SHP007843";"ORD012575";"W049";"";"2023-07-24";"2023-07-30";1156.83;"Delivered";"2023-07-24";"2023-07-30";1
"SHP007844";"ORD001206";"W005";"Blue Dart";"2025-11-15";"2025-11-22";332.85;"Delivered";"2025-11-15";"2025-11-22";1
"SHP007845";"ORD012756";"W002";"";"2025-05-05";"2025-05-10";1825.14;"Delivered";"2025-05-05";"2025-05-10";1
"SHP007846";"ORD008353";"W016";"Gati";"2023-10-24";"";1075.16;"In Transit";"2023-10-24";"";1
"SHP007847";"ORD000375";"W023";"Gati";"2024-12-03";"";1845.22;"In Transit";"2024-12-03";"";1
"SHP007848";"ORD011359";"W036";"Ekart";"2024-12-13";"2024-12-27";1929.55;"Delivered";"2024-12-13";"2024-12-27";1
"SHP007849";"ORD013365";"W020";"XpressBees";"2025-10-22";"2025-11-12";826.82;"Delivered";"2025-10-22";"2025-11-12";1
"SHP007850";"ORD002622";"W009";"XpressBees";"2025-07-23";"";223.89;"In Transit";"2025-07-23";"";1
"SHP007851";"ORD003665";"W018";"FedEx";"2025-11-04";"2025-11-30";722.33;"Delivered";"2025-11-04";"2025-11-30";1
"SHP007852";"ORD012534";"W020";"DTDC";"2025-11-09";"2025-11-21";940.78;"Delivered";"2025-11-09";"2025-11-21";1
"SHP007853";"ORD001161";"W002";"Shadowfax";"2024-02-09";"2024-03-09";365.2;"Delivered";"2024-02-09";"2024-03-09";1
"SHP007854";"ORD010925";"W036";"Shadowfax";"2023-08-26";"2023-09-11";1367.9;"Delivered";"2023-08-26";"2023-09-11";1
"SHP007855";"ORD005930";"W036";"DTDC";"2024-12-06";"2024-12-31";1459.39;"Delivered";"2024-12-06";"2024-12-31";1
"SHP007856";"ORD005143";"W027";"DTDC";"2025-04-16";"2025-04-21";1969.67;"Delivered";"2025-04-16";"2025-04-21";1
"SHP007857";"ORD004906";"W048";"Shadowfax";"2024-07-03";"2024-08-01";840.68;"Delivered";"2024-07-03";"2024-08-01";1
"SHP007858";"ORD008668";"W029";"Delhivery";"2025-04-03";"2025-04-30";1773.02;"Delivered";"2025-04-03";"2025-04-30";1
"SHP007859";"ORD003886";"W025";"DTDC";"2024-03-24";"";1713.47;"In Transit";"2024-03-24";"";1
"SHP007860";"ORD006322";"W022";"Gati";"2023-03-17";"2023-03-25";201.73;"Delivered";"2023-03-17";"2023-03-25";1
"SHP007861";"ORD014478";"W029";"Gati";"2024-08-20";"2024-09-17";1686.37;"Delivered";"2024-08-20";"2024-09-17";1
"SHP007862";"ORD001382";"W044";"Ekart";"2023-10-14";"2023-10-29";1428.08;"Delivered";"2023-10-14";"2023-10-29";1
"SHP007863";"ORD008695";"W035";"DTDC";"2025-03-15";"2025-04-13";561.83;"Delivered";"2025-03-15";"2025-04-13";1
"SHP007864";"ORD010553";"W002";"XpressBees";"2023-11-24";"2023-12-07";1770.8;"Delivered";"2023-11-24";"2023-12-07";1
"SHP007865";"ORD012196";"W006";"FedEx";"2023-12-24";"";1160.27;"In Transit";"2023-12-24";"";1
"SHP007866";"ORD003687";"W027";"Gati";"2023-07-04";"2023-07-07";1437.65;"Delivered";"2023-07-04";"2023-07-07";1
"SHP007867";"ORD002827";"W033";"Blue Dart";"2024-03-21";"2024-03-26";1324.0;"Delivered";"2024-03-21";"2024-03-26";1
"SHP007868";"ORD009128";"W038";"Delhivery";"2024-08-19";"2024-09-18";886.68;"Delayed";"2024-08-19";"2024-09-18";1
"SHP007869";"ORD013469";"W030";"Ekart";"2023-03-24";"2023-04-16";420.35;"Delivered";"2023-03-24";"2023-04-16";1
"SHP007870";"ORD010898";"W019";"";"2024-01-18";"2024-02-09";750.95;"Delivered";"2024-01-18";"2024-02-09";1
"SHP007871";"ORD002655";"W003";"DTDC";"2024-04-29";"2024-05-25";1241.35;"Delivered";"2024-04-29";"2024-05-25";1
"SHP007872";"ORD000586";"W049";"Shadowfax";"2025-03-01";"2025-03-06";1192.62;"Delivered";"2025-03-01";"2025-03-06";1
"SHP007873";"ORD005728";"W049";"Ekart";"2024-10-24";"2024-11-16";1136.78;"Delayed";"2024-10-24";"2024-11-16";1
"SHP007874";"ORD011567";"W006";"Delhivery";"2023-06-01";"2023-06-29";1154.67;"Delivered";"2023-06-01";"2023-06-29";1
"SHP007875";"ORD014132";"W019";"Ekart";"2025-09-18";"2025-09-29";505.8;"Delivered";"2025-09-18";"2025-09-29";1
"SHP007876";"ORD001061";"W018";"FedEx";"2025-05-23";"2025-06-12";517.16;"Delivered";"2025-05-23";"2025-06-12";1
"SHP007877";"ORD003780";"W041";"Gati";"2024-11-25";"";729.73;"In Transit";"2024-11-25";"";1
"SHP007878";"ORD013576";"W006";"Ekart";"2023-07-24";"2023-08-21";356.85;"Delivered";"2023-07-24";"2023-08-21";1
"SHP007879";"ORD008795";"W018";"Delhivery";"2024-02-05";"";1461.91;"In Transit";"2024-02-05";"";1
"SHP007880";"ORD000720";"W019";"XpressBees";"2023-06-06";"2023-06-12";58.96;"Delivered";"2023-06-06";"2023-06-12";1
"SHP007881";"ORD014986";"W030";"Shadowfax";"2023-08-06";"2023-09-04";268.8;"Delivered";"2023-08-06";"2023-09-04";1
"SHP007882";"ORD004885";"W044";"Ekart";"2023-04-07";"2023-05-05";567.61;"Delivered";"2023-04-07";"2023-05-05";1
"SHP007883";"ORD000794";"W017";"Gati";"2023-01-24";"2023-01-28";482.18;"Delivered";"2023-01-24";"2023-01-28";1
"SHP007884";"ORD011418";"W006";"Ekart";"2025-04-26";"2025-05-08";1127.53;"Delivered";"2025-04-26";"2025-05-08";1
"SHP007885";"ORD002943";"W031";"Blue Dart";"2023-10-23";"2023-11-12";1518.65;"Delivered";"2023-10-23";"2023-11-12";1
"SHP007886";"ORD003202";"W037";"Shadowfax";"2023-03-29";"2023-04-05";245.22;"Delivered";"2023-03-29";"2023-04-05";1
"SHP007887";"ORD008725";"W039";"Blue Dart";"2023-08-29";"2023-09-24";446.16;"Delivered";"2023-08-29";"2023-09-24";1
"SHP007888";"";"W018";"FedEx";"2025-08-06";"";920.74;"In Transit";"2025-08-06";"";1
"SHP007889";"ORD014435";"W006";"DTDC";"2023-12-06";"2024-01-03";1185.68;"Delivered";"2023-12-06";"2024-01-03";1
"SHP007890";"ORD001086";"W020";"FedEx";"2023-04-20";"2023-05-16";1980.35;"Delayed";"2023-04-20";"2023-05-16";1
"SHP007891";"ORD004510";"W030";"XpressBees";"2025-09-02";"2025-09-12";1715.65;"Delivered";"2025-09-02";"2025-09-12";1
"SHP007892";"ORD011305";"W003";"";"2023-11-11";"2023-11-23";871.46;"Delivered";"2023-11-11";"2023-11-23";1
"SHP007893";"ORD000528";"W043";"Shadowfax";"2023-09-06";"2023-09-10";858.23;"Delivered";"2023-09-06";"2023-09-10";1
"SHP007894";"ORD007285";"W035";"Ekart";"2023-07-22";"2023-08-04";653.68;"Delivered";"2023-07-22";"2023-08-04";1
"SHP007895";"ORD010450";"W014";"Ekart";"2025-11-23";"2025-12-08";90.2;"Delivered";"2025-11-23";"2025-12-08";1
"SHP007896";"ORD000763";"W032";"FedEx";"2023-02-27";"2023-03-16";1761.42;"Delivered";"2023-02-27";"2023-03-16";1
"SHP007897";"ORD003831";"W017";"Delhivery";"2024-03-07";"2024-03-23";1915.04;"Delivered";"2024-03-07";"2024-03-23";1
"SHP007898";"ORD003482";"W038";"DTDC";"2024-03-25";"2024-04-12";893.18;"Delivered";"2024-03-25";"2024-04-12";1
"SHP007899";"ORD002574";"W044";"XpressBees";"2024-02-16";"2024-02-18";148.66;"Delivered";"2024-02-16";"2024-02-18";1
"SHP007900";"ORD012893";"W040";"Gati";"2025-03-18";"2025-04-11";1413.1;"Delivered";"2025-03-18";"2025-04-11";1
"SHP007901";"ORD003236";"W013";"FedEx";"2025-02-19";"2025-03-05";255.6;"Delivered";"2025-02-19";"2025-03-05";1
"SHP007902";"ORD001964";"W021";"Ekart";"2023-07-27";"2023-08-11";788.3;"Delivered";"2023-07-27";"2023-08-11";1
"SHP007903";"ORD014238";"W048";"";"2024-02-05";"2024-03-01";344.38;"Delivered";"2024-02-05";"2024-03-01";1
"SHP007904";"";"W029";"XpressBees";"2024-02-11";"2024-02-21";1358.16;"Delivered";"2024-02-11";"2024-02-21";1
"SHP007905";"ORD000274";"W049";"FedEx";"2023-05-14";"2023-06-12";1280.83;"Delivered";"2023-05-14";"2023-06-12";1
"SHP007906";"ORD006070";"W038";"FedEx";"2023-08-16";"2023-08-31";1748.32;"Delayed";"2023-08-16";"2023-08-31";1
"SHP007907";"ORD006315";"W049";"";"2023-05-09";"2023-05-18";467.0;"Delivered";"2023-05-09";"2023-05-18";1
"SHP007908";"ORD011098";"W005";"Ekart";"2024-03-03";"2024-03-14";42111.85;"Delivered";"2024-03-03";"2024-03-14";1
"SHP007909";"ORD007960";"W012";"Gati";"2024-03-10";"";1810.79;"In Transit";"2024-03-10";"";1
"SHP007910";"ORD008855";"W004";"";"2024-05-19";"2024-06-09";1311.79;"Delivered";"2024-05-19";"2024-06-09";1
"SHP007911";"ORD012439";"W045";"XpressBees";"2024-01-04";"2024-01-13";55.72;"Delivered";"2024-01-04";"2024-01-13";1
"SHP007912";"ORD013934";"W021";"Gati";"2024-12-28";"2025-01-07";787.81;"Delivered";"2024-12-28";"2025-01-07";1
"SHP007913";"ORD007352";"W013";"Blue Dart";"2023-06-03";"2023-06-14";72889.55;"Delivered";"2023-06-03";"2023-06-14";1
"SHP007914";"ORD004176";"W049";"DTDC";"2023-08-16";"2023-08-23";1133.85;"Delivered";"2023-08-16";"2023-08-23";1
"SHP007915";"";"W050";"Blue Dart";"2025-09-19";"";977.84;"In Transit";"2025-09-19";"";1
"SHP007916";"ORD002800";"W047";"XpressBees";"2025-02-24";"2025-03-02";681.63;"Delivered";"2025-02-24";"2025-03-02";1
"SHP007917";"ORD010111";"W033";"Ekart";"2023-05-21";"2023-06-11";400.18;"Delivered";"2023-05-21";"2023-06-11";1
"SHP007918";"ORD010714";"W009";"XpressBees";"2023-07-05";"2023-07-21";1530.58;"Delivered";"2023-07-05";"2023-07-21";1
"SHP007919";"";"W003";"DTDC";"2023-01-13";"";1862.61;"Lost";"2023-01-13";"";1
"SHP007920";"ORD006586";"W013";"Ekart";"2023-10-06";"2023-10-11";1738.11;"Delivered";"2023-10-06";"2023-10-11";1
"SHP007921";"ORD005597";"W008";"Shadowfax";"2023-12-23";"2024-01-01";1056.9;"Delayed";"2023-12-23";"2024-01-01";1
"SHP007922";"ORD008659";"W020";"DTDC";"2025-10-05";"";672.22;"In Transit";"2025-10-05";"";1
"SHP007923";"ORD011780";"W031";"Ekart";"2023-11-08";"2023-12-03";1089.46;"Delivered";"2023-11-08";"2023-12-03";1
"SHP007924";"";"W029";"";"2024-08-27";"2024-08-31";1913.38;"Delivered";"2024-08-27";"2024-08-31";1
"SHP007925";"ORD013184";"W033";"Shadowfax";"2025-09-16";"2025-09-17";614.77;"Delivered";"2025-09-16";"2025-09-17";1
"SHP007926";"ORD009610";"W021";"XpressBees";"2025-11-27";"2025-12-09";1139.6;"Delivered";"2025-11-27";"2025-12-09";1
"SHP007927";"ORD007177";"W034";"Shadowfax";"2024-08-09";"2024-08-30";1725.14;"Delivered";"2024-08-09";"2024-08-30";1
"SHP007928";"ORD003354";"W004";"DTDC";"2023-02-01";"2023-02-22";906.8;"Delayed";"2023-02-01";"2023-02-22";1
"SHP007929";"ORD003854";"W041";"Shadowfax";"2025-02-10";"2025-02-11";493.23;"Delivered";"2025-02-10";"2025-02-11";1
"SHP007930";"ORD000595";"W026";"DTDC";"2024-01-19";"";848.05;"In Transit";"2024-01-19";"";1
"SHP007931";"ORD014664";"W038";"";"2023-08-28";"2023-09-02";291.72;"Delayed";"2023-08-28";"2023-09-02";1
"SHP007932";"";"W016";"";"2023-01-25";"2023-02-06";787.71;"Delivered";"2023-01-25";"2023-02-06";1
"SHP007933";"ORD003038";"W030";"DTDC";"2025-02-27";"2025-03-15";1110.7;"Delivered";"2025-02-27";"2025-03-15";1
"SHP007934";"ORD001203";"W038";"Delhivery";"2025-05-03";"2025-05-22";1668.29;"Delayed";"2025-05-03";"2025-05-22";1
"SHP007935";"";"W013";"Blue Dart";"2023-09-14";"";1211.72;"In Transit";"2023-09-14";"";1
"SHP007936";"ORD011895";"W027";"Shadowfax";"2023-11-26";"2023-11-30";944.68;"Delayed";"2023-11-26";"2023-11-30";1
"SHP007937";"ORD013497";"W042";"Shadowfax";"2024-02-09";"";1658.32;"In Transit";"2024-02-09";"";1
"SHP007938";"ORD009924";"W004";"XpressBees";"2023-04-06";"2023-05-03";1022.39;"Delayed";"2023-04-06";"2023-05-03";1
"SHP007939";"ORD010007";"W012";"Shadowfax";"2023-08-01";"2023-08-15";695.24;"Delivered";"2023-08-01";"2023-08-15";1
"SHP007940";"ORD007015";"W016";"FedEx";"2024-10-28";"2024-11-13";729.66;"Delivered";"2024-10-28";"2024-11-13";1
"SHP007941";"ORD013011";"W004";"Gati";"2023-08-28";"";616.52;"Lost";"2023-08-28";"";1
"SHP007942";"ORD013198";"W021";"FedEx";"2023-05-17";"2023-05-28";1380.19;"Delivered";"2023-05-17";"2023-05-28";1
"SHP007943";"ORD012569";"W008";"Ekart";"2023-11-22";"2023-11-30";1319.08;"Delivered";"2023-11-22";"2023-11-30";1
"SHP007944";"ORD002546";"W039";"FedEx";"2023-10-16";"2023-10-27";1551.75;"Delivered";"2023-10-16";"2023-10-27";1
"SHP007945";"ORD011692";"W017";"Shadowfax";"2024-07-21";"2024-08-14";774.98;"Delivered";"2024-07-21";"2024-08-14";1
"SHP007946";"ORD004189";"W007";"Ekart";"2025-06-13";"2025-07-08";1304.66;"Delivered";"2025-06-13";"2025-07-08";1
"SHP007947";"ORD013131";"W026";"Gati";"2024-09-24";"2024-10-04";796.58;"Delivered";"2024-09-24";"2024-10-04";1
"SHP007948";"ORD000513";"W049";"Gati";"2025-11-25";"2025-12-10";265.57;"Delivered";"2025-11-25";"2025-12-10";1
"SHP007949";"ORD007503";"W005";"FedEx";"2023-05-03";"2023-05-10";531.37;"Delivered";"2023-05-03";"2023-05-10";1
"SHP007950";"ORD013960";"W041";"FedEx";"2023-01-03";"2023-02-01";1499.64;"Delivered";"2023-01-03";"2023-02-01";1
"SHP007951";"ORD006927";"W006";"Ekart";"2024-07-14";"2024-07-27";151.2;"Delivered";"2024-07-14";"2024-07-27";1
"SHP007952";"ORD001845";"W011";"DTDC";"2025-01-26";"2025-01-30";336.0;"Delivered";"2025-01-26";"2025-01-30";1
"SHP007953";"ORD006736";"W037";"";"2024-04-08";"2024-04-11";1739.43;"Delivered";"2024-04-08";"2024-04-11";1
"SHP007954";"ORD011178";"W022";"Ekart";"2025-10-06";"2025-10-26";784.37;"Delivered";"2025-10-06";"2025-10-26";1
"SHP007955";"ORD012327";"W021";"";"2023-12-10";"2024-01-05";1252.18;"Delivered";"2023-12-10";"2024-01-05";1
"SHP007956";"ORD001001";"W006";"Delhivery";"2025-11-17";"";438.53;"In Transit";"2025-11-17";"";1
"SHP007957";"";"W003";"FedEx";"2024-03-24";"2024-04-11";511.0;"Delivered";"2024-03-24";"2024-04-11";1
"SHP007958";"ORD012320";"W034";"Delhivery";"2023-03-23";"2023-04-02";984.63;"Delivered";"2023-03-23";"2023-04-02";1
"SHP007959";"ORD001464";"W016";"Delhivery";"2023-12-10";"2024-01-09";1912.39;"Delayed";"2023-12-10";"2024-01-09";1
"SHP007960";"ORD013037";"W029";"Delhivery";"2024-11-22";"2024-11-25";65706.99;"Delivered";"2024-11-22";"2024-11-25";1
"SHP007961";"ORD002362";"W007";"Shadowfax";"2024-04-10";"2024-04-27";1679.87;"Delivered";"2024-04-10";"2024-04-27";1
"SHP007962";"ORD006481";"W039";"Shadowfax";"2025-11-13";"2025-12-06";562.19;"Delivered";"2025-11-13";"2025-12-06";1
"SHP007963";"ORD003258";"W020";"";"2023-08-12";"2023-09-01";754.99;"Delivered";"2023-08-12";"2023-09-01";1
"SHP007964";"ORD000698";"W037";"XpressBees";"2023-09-21";"";1282.99;"In Transit";"2023-09-21";"";1
"SHP007965";"ORD006712";"W007";"Delhivery";"2025-10-23";"2025-11-10";165.69;"Delayed";"2025-10-23";"2025-11-10";1
"SHP007966";"ORD009433";"W013";"XpressBees";"2025-10-16";"2025-10-21";760.67;"Delayed";"2025-10-16";"2025-10-21";1
"SHP007967";"ORD008067";"W050";"Ekart";"2025-11-20";"2025-12-20";89.64;"Delivered";"2025-11-20";"2025-12-20";1
"SHP007968";"ORD003038";"W049";"XpressBees";"2023-07-17";"";1651.79;"Lost";"2023-07-17";"";1
"SHP007969";"ORD003963";"W038";"";"2025-04-18";"";1674.05;"In Transit";"2025-04-18";"";1
"SHP007970";"ORD009305";"W046";"FedEx";"2024-06-07";"2024-07-05";62211.01;"Delivered";"2024-06-07";"2024-07-05";1
"SHP007971";"ORD009494";"W045";"Delhivery";"2024-10-15";"2024-10-27";1792.49;"Delayed";"2024-10-15";"2024-10-27";1
"SHP007972";"ORD011308";"W016";"Ekart";"2023-02-24";"2023-03-11";261.46;"Delivered";"2023-02-24";"2023-03-11";1
"SHP007973";"ORD006694";"W025";"Shadowfax";"2025-07-09";"2025-08-08";477.11;"Delivered";"2025-07-09";"2025-08-08";1
"SHP007974";"";"W019";"XpressBees";"2025-05-04";"";674.35;"In Transit";"2025-05-04";"";1
"SHP007975";"ORD002103";"W018";"XpressBees";"2023-05-05";"2023-05-11";900.34;"Delivered";"2023-05-05";"2023-05-11";1
"SHP007976";"ORD002108";"W017";"FedEx";"2024-07-29";"2024-07-30";279.92;"Delivered";"2024-07-29";"2024-07-30";1
"SHP007977";"ORD014292";"W026";"DTDC";"2025-05-31";"2025-06-18";1272.88;"Delivered";"2025-05-31";"2025-06-18";1
"SHP007978";"ORD010073";"W025";"Gati";"2023-06-29";"2023-07-21";1013.18;"Delivered";"2023-06-29";"2023-07-21";1
"SHP007979";"ORD014286";"W026";"";"2024-08-27";"2024-09-20";608.9;"Delivered";"2024-08-27";"2024-09-20";1
"SHP007980";"ORD010496";"W019";"XpressBees";"2025-07-22";"2025-08-12";1252.67;"Delivered";"2025-07-22";"2025-08-12";1
"SHP007981";"ORD003026";"W047";"Ekart";"2023-11-19";"2023-12-10";73.63;"Delivered";"2023-11-19";"2023-12-10";1
"SHP007982";"ORD000127";"W020";"Shadowfax";"2023-03-23";"2023-04-10";764.69;"Delivered";"2023-03-23";"2023-04-10";1
"SHP007983";"ORD002639";"W038";"XpressBees";"2023-11-04";"";1574.12;"Lost";"2023-11-04";"";1
"SHP007984";"";"W049";"Ekart";"2024-09-27";"";1876.74;"In Transit";"2024-09-27";"";1
"SHP007985";"ORD005161";"W015";"Blue Dart";"2025-03-22";"";1707.12;"In Transit";"2025-03-22";"";1
"SHP007986";"ORD002694";"W010";"FedEx";"2025-02-22";"2025-03-01";1105.63;"Delivered";"2025-02-22";"2025-03-01";1
"SHP007987";"ORD001821";"W026";"Blue Dart";"2024-10-22";"2024-11-15";1373.87;"Delivered";"2024-10-22";"2024-11-15";1
"SHP007988";"ORD002389";"W038";"Shadowfax";"2025-06-13";"2025-07-05";853.17;"Delivered";"2025-06-13";"2025-07-05";1
"SHP007989";"ORD004139";"W037";"FedEx";"2025-10-13";"2025-11-01";1840.76;"Delivered";"2025-10-13";"2025-11-01";1
"SHP007990";"ORD004794";"W018";"FedEx";"2024-09-06";"2024-09-16";615.91;"Delivered";"2024-09-06";"2024-09-16";1
"SHP007991";"";"W015";"Gati";"2024-12-24";"2025-01-01";1377.29;"Delivered";"2024-12-24";"2025-01-01";1
"SHP007992";"ORD004272";"W025";"XpressBees";"2023-09-28";"2023-10-13";1086.06;"Delivered";"2023-09-28";"2023-10-13";1
"SHP007993";"ORD014805";"W039";"Delhivery";"2024-01-23";"2024-01-31";989.96;"Delivered";"2024-01-23";"2024-01-31";1
"SHP007994";"ORD000454";"W022";"DTDC";"2025-07-21";"2025-08-01";339.66;"Delivered";"2025-07-21";"2025-08-01";1
"SHP007995";"";"W021";"";"2025-01-01";"2025-01-03";57709.97;"Delivered";"2025-01-01";"2025-01-03";1
"SHP007996";"";"W046";"DTDC";"2024-01-22";"2024-02-14";704.02;"Delivered";"2024-01-22";"2024-02-14";1
"SHP007997";"ORD000139";"W001";"Shadowfax";"2024-05-26";"2024-06-04";1617.65;"Delivered";"2024-05-26";"2024-06-04";1
"SHP007998";"ORD008757";"W045";"";"2025-01-10";"2025-01-21";260.53;"Delivered";"2025-01-10";"2025-01-21";1
